	s__Fusobacterium_nucleatum	s__Prevotella_intermedia	s__Dialister_pneumosintes	s__Parvimonas_micra	s__Bacteroides_vulgatus	s__Mock_Bacterium_6	s__Mock_Bacterium_7	s__Mock_Bacterium_8	s__Mock_Bacterium_9	s__Mock_Bacterium_10	s__Mock_Bacterium_11	s__Mock_Bacterium_12	s__Mock_Bacterium_13	s__Mock_Bacterium_14	s__Mock_Bacterium_15	s__Mock_Bacterium_16	s__Mock_Bacterium_17	s__Mock_Bacterium_18	s__Mock_Bacterium_19	s__Mock_Bacterium_20	s__Mock_Bacterium_21	s__Mock_Bacterium_22	s__Mock_Bacterium_23	s__Mock_Bacterium_24	s__Mock_Bacterium_25	s__Mock_Bacterium_26	s__Mock_Bacterium_27	s__Mock_Bacterium_28	s__Mock_Bacterium_29	s__Mock_Bacterium_30	s__Mock_Bacterium_31	s__Mock_Bacterium_32	s__Mock_Bacterium_33	s__Mock_Bacterium_34	s__Mock_Bacterium_35	s__Mock_Bacterium_36	s__Mock_Bacterium_37	s__Mock_Bacterium_38	s__Mock_Bacterium_39	s__Mock_Bacterium_40	s__Mock_Bacterium_41	s__Mock_Bacterium_42	s__Mock_Bacterium_43	s__Mock_Bacterium_44	s__Mock_Bacterium_45	s__Mock_Bacterium_46	s__Mock_Bacterium_47	s__Mock_Bacterium_48	s__Mock_Bacterium_49	s__Mock_Bacterium_50	s__Mock_Bacterium_51	s__Mock_Bacterium_52	s__Mock_Bacterium_53	s__Mock_Bacterium_54	s__Mock_Bacterium_55	s__Mock_Bacterium_56	s__Mock_Bacterium_57	s__Mock_Bacterium_58	s__Mock_Bacterium_59	s__Mock_Bacterium_60	s__Mock_Bacterium_61	s__Mock_Bacterium_62	s__Mock_Bacterium_63	s__Mock_Bacterium_64	s__Mock_Bacterium_65	s__Mock_Bacterium_66	s__Mock_Bacterium_67	s__Mock_Bacterium_68	s__Mock_Bacterium_69	s__Mock_Bacterium_70	s__Mock_Bacterium_71	s__Mock_Bacterium_72	s__Mock_Bacterium_73	s__Mock_Bacterium_74	s__Mock_Bacterium_75	s__Mock_Bacterium_76	s__Mock_Bacterium_77	s__Mock_Bacterium_78	s__Mock_Bacterium_79	s__Mock_Bacterium_80	s__Mock_Bacterium_81	s__Mock_Bacterium_82	s__Mock_Bacterium_83	s__Mock_Bacterium_84	s__Mock_Bacterium_85	s__Mock_Bacterium_86	s__Mock_Bacterium_87	s__Mock_Bacterium_88	s__Mock_Bacterium_89	s__Mock_Bacterium_90	s__Mock_Bacterium_91	s__Mock_Bacterium_92	s__Mock_Bacterium_93	s__Mock_Bacterium_94	s__Mock_Bacterium_95	s__Mock_Bacterium_96	s__Mock_Bacterium_97	s__Mock_Bacterium_98	s__Mock_Bacterium_99	s__Mock_Bacterium_100	s__Mock_Bacterium_101	s__Mock_Bacterium_102	s__Mock_Bacterium_103	s__Mock_Bacterium_104	s__Mock_Bacterium_105	s__Mock_Bacterium_106	s__Mock_Bacterium_107	s__Mock_Bacterium_108	s__Mock_Bacterium_109	s__Mock_Bacterium_110	s__Mock_Bacterium_111	s__Mock_Bacterium_112	s__Mock_Bacterium_113	s__Mock_Bacterium_114	s__Mock_Bacterium_115	s__Mock_Bacterium_116	s__Mock_Bacterium_117	s__Mock_Bacterium_118	s__Mock_Bacterium_119	s__Mock_Bacterium_120	s__Mock_Bacterium_121	s__Mock_Bacterium_122	s__Mock_Bacterium_123	s__Mock_Bacterium_124	s__Mock_Bacterium_125	s__Mock_Bacterium_126	s__Mock_Bacterium_127	s__Mock_Bacterium_128	s__Mock_Bacterium_129	s__Mock_Bacterium_130	s__Mock_Bacterium_131	s__Mock_Bacterium_132	s__Mock_Bacterium_133	s__Mock_Bacterium_134	s__Mock_Bacterium_135	s__Mock_Bacterium_136	s__Mock_Bacterium_137	s__Mock_Bacterium_138	s__Mock_Bacterium_139	s__Mock_Bacterium_140	s__Mock_Bacterium_141	s__Mock_Bacterium_142	s__Mock_Bacterium_143	s__Mock_Bacterium_144	s__Mock_Bacterium_145	s__Mock_Bacterium_146	s__Mock_Bacterium_147	s__Mock_Bacterium_148	s__Mock_Bacterium_149	s__Mock_Bacterium_150
Sample_047	0.0	0.00400454824133218	0.0	0.001412057244288751	0.0017211919327835966	0.0	0.0	0.001753202358114348	0.0	0.0006042829576842747	0.0	0.0522519955459555	0.0	0.0	0.0	0.0002740144300375183	0.0	0.0	0.11901824340395811	0.0033682316603082046	0.0	0.001015856498481141	0.008517563551607729	0.0	0.0	0.0002552053740357523	0.0037419632210805034	0.0	0.0	0.0	0.0	0.0	0.0	0.0035187156849307804	0.020808318810500933	0.0	0.0	0.0	0.0	0.00026585781867622115	0.0015211451945941745	0.0	0.0	0.0	9.916612253950871e-05	0.0	9.075312754534506e-05	0.021620880804987676	0.0	0.014621477819969154	0.0002497058154134152	0.03732861418338831	0.00019156567307989186	0.0	0.0	0.00010740540178501705	0.004333952913449837	0.13290082044439278	0.0	0.004356794051481353	0.0	0.0	0.0	0.0	0.0	0.010510579408588449	0.0	0.0	0.0	0.0	0.0004254365589083226	0.0	0.0	0.036801743015122054	0.05329182813902093	0.0037670363708200145	0.006817003670369935	0.02662624109469773	0.0	7.238320929202847e-05	0.0002583454307517223	0.0	0.0020619377415105737	0.0009361152543521254	0.0	0.0	0.00021711813700345687	0.0	0.0	0.003194797865350921	0.0	0.0	0.023788474924730362	0.03071247092727107	0.0	0.0019772189635314428	0.0	0.0	0.0	0.007964167612668329	0.0	0.0	0.014982999672465462	0.0	0.01476619320720503	0.0	0.08941201111404015	0.0	0.0	0.0	0.006424911607214087	0.0038259051411620153	0.0	0.015511579449761314	0.0	0.008061274906856741	0.003344214941273832	0.0006502223397049922	0.047386926867431206	0.004006120787685407	0.0	0.00013896132291554782	0.0011780580444427351	0.003829378723328652	0.0	0.0	0.0	0.00037640007135992273	0.0	0.0	0.0	0.0	0.0	0.0	0.08895555190162302	0.04148357608426366	0.0	0.0005558162177761101	3.710032365444938e-05	0.0	0.0	0.0015677398855868932	0.0	0.00017080311960284886	0.0	0.0	0.0036757760042327265	0.0	0.00028204965602170125	0.0
Sample_048	0.0	0.0	0.0	0.0	0.0	0.0	0.002191266951319044	0.0	0.18705967492691372	0.0	0.0	0.012432185298137277	0.0	0.0	0.0	0.0005751652702956412	0.0017444486284204292	0.0	0.0	5.864413176047516e-05	0.0	0.0	0.0	0.0	0.0	0.046258752598231666	0.0	0.0	0.011503610706267134	0.0	0.0	0.0	0.0007917280131716396	0.0	0.0	5.5913338657507234e-05	0.004959823242423509	8.65490372332333e-05	0.0	0.0	0.0	0.0	0.00020274859571947957	0.0	0.0145194248752906	0.0	0.0	0.0033125646750020083	0.0	0.00022560691620085715	0.002423413858310557	0.0	0.0	0.0	0.013351969564541008	0.0	7.849542408353054e-05	0.0	3.3049725441453614e-05	0.0076350886411143265	0.0	0.0	0.0	0.0	0.0	0.0	0.12541182108603702	0.0018128642630328325	0.000700631866719787	0.0	0.001574021528400162	0.0	0.0	0.0	0.0	0.0	0.0	0.013131586037655203	0.0	0.0516734249678238	0.0	0.0	0.0	0.00458982050003363	0.0	0.0	0.0	0.0	0.001308949939822515	0.0	0.0	0.008301290263747466	0.0	0.00013048100324522906	0.006991302279203383	0.009744638831286831	0.0	1.871475854426631e-05	0.0	0.0008604841158496353	0.0	0.0	0.0006516935228274642	0.0	0.0017405946449837355	5.975268977566997e-05	0.0	0.0	0.0	0.0016804835016077373	0.0	0.0	0.011261019226575214	0.0002582659408656945	0.0008525192800354077	0.002983864110761455	0.0	0.0	0.0	0.0040646336836957855	0.0014303168766451153	0.002297368731910787	0.0026868617116422504	0.0	0.0	0.0	0.0	0.0005464206445429668	0.0	0.0008839172920449244	0.007057581777580842	0.0	0.0	0.0	0.0	0.014863805678425187	0.0	0.2620344284220229	0.0021359457373199327	0.0	0.00516239739904239	0.004023290992654149	0.003194480662003704	0.0	0.0	0.0	0.0	0.0030541349317118266	0.1311307589295736	0.0001953077518144479
Sample_049	0.0	0.0	0.008597014177485734	0.0	0.0	0.0	0.0	0.033249939949733735	0.0	0.017017490628046007	0.19242045936539406	0.0	0.00012783303293025872	0.0	0.001738224303514442	0.0	0.0005179195708050513	0.0	0.00018191595435260687	5.21539080260541e-05	0.0	1.7874361340726206e-05	0.0	0.0	0.0016499863848329086	0.00017966142721940277	0.0	0.0	0.002330665905011909	0.006355878333510724	0.0	0.0	0.0027595916363199486	0.007231469276703756	0.0004812132993739069	0.0	0.001010807306112919	0.0029445593198068713	0.0	0.0	0.006694355810942287	0.0	0.00030642200284968315	0.00046695959664686405	0.006839812271814946	0.00048035897969930493	0.0	0.0	3.6521884240183195e-05	0.0	0.0	0.0	0.0	0.011686897595822034	0.0	0.0	0.0014314322073964822	0.006188037507306557	0.0005252148767860484	0.22805662831521367	0.08931071299656088	0.0017308541434708905	0.0	0.025621948332706403	0.0	0.0004545742558882256	0.0	0.0	0.0	0.0	5.4449034885475774e-05	0.00271051583538854	0.01032716936915637	0.0010759894361961246	0.0	0.0004135493152424179	0.0	0.0014775621412504492	0.0	0.0	0.0003587708102425016	0.02607671096529724	0.08637411769343112	0.0015629359758388933	0.0	0.0002043052665316528	0.014516663907270966	0.0	0.0	0.0	4.5910627750676976e-06	0.0	0.0	0.0	0.0	0.0007311967169059282	0.00032485710269792	0.0	0.0	0.0	0.0004505906654269367	0.0	0.0	0.003329563351772272	0.0	3.831653152902834e-06	0.0	0.029891979810990454	0.0	0.0	0.0	0.00037263574302772915	0.002645097403296414	0.0	0.00018068482319124807	0.036717318685240384	0.0002640581876084756	0.020322135249945382	0.0	4.533475659202847e-05	0.0	0.0	0.0	0.002758724205634529	0.004367195815482252	0.006959013919881819	0.017838514170526506	0.003823346046952638	0.0	0.0	0.0	0.0	0.0	0.0	0.0027413713428652365	0.003088446710215405	0.0015709712559190177	5.2300199702709085e-05	0.0	0.019033550681392855	0.0	0.0	0.00928162123853988	0.0	0.0	0.0	0.00032645046034463084	0.00012868902740999658	0.0	0.028897801043912135
Sample_050	0.0	0.0	0.0	0.027634271920840472	0.0	0.0	0.0	0.0	0.00024112868055248352	0.0	0.0	0.0	0.0	0.000861365697276739	0.0	0.0	0.0	0.0	0.00019980704163611514	0.0009515579918401336	0.003971055584518147	0.0	0.001190590106522355	5.74368007317837e-05	0.0	0.1350998078599652	0.006618225885071564	0.0	0.0	0.005785866910833689	0.0	0.005766539882879146	0.0013992977803042438	0.0005322441558130511	0.0	0.0	0.0	0.004903759867904251	0.006294178332652232	0.013841671653873016	0.0	0.003056711612077545	0.00019123958491854825	0.0	0.0	6.652265931640626e-05	0.04204136038558056	0.00347668999264401	0.0	0.0	0.0007415884823298817	0.008243365758528623	0.002099284596574386	0.0018096819843069357	0.0	0.07315140189672767	0.0	0.0	0.0	0.027696385684453182	0.02145048329828611	0.0	0.0	0.0058201432556998995	0.2543995814841878	7.690775723718848e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.229775815743698e-05	0.0	0.0	0.00025144652834030646	0.003919999811799746	0.00011618432866854793	0.0028313468241337146	0.00015191578601788487	0.006578909704676971	0.0004117290454468462	0.001061132602414954	0.0	0.0	0.0023289018914413526	0.0	0.009235696882176668	0.0	0.0	0.0031382369392941303	0.0	7.427903891790022e-05	0.05281490894336165	0.012351553863210837	0.0	0.03105272186272328	0.0015720377556442966	0.0010463150324682617	0.006766572732926073	0.0003118028646109712	0.02017762653709523	0.0003164295163803842	0.0	0.0	0.0	0.0	0.00017645900354176084	0.0	0.0024528242683644263	0.0	0.0	0.0	0.0	0.0	0.0	0.0011259321260184705	0.0	0.0	0.0014182390572605999	0.0	0.0	0.0	0.0	2.93094018981448e-05	0.0	0.12133284234425086	0.0012901991595670773	0.0	0.004722546882293546	0.0	0.0	0.0	0.0	0.030540020315377944	0.0	0.0043170889839052404	0.013176920843519225	0.0	0.0005559467447676085	0.0007835473816768546	0.0	0.0	0.0	0.0	0.0	0.0	0.0018259226515673452
Sample_051	0.06613516862654555	0.0	0.0	0.0	0.0	0.0	0.0031620623137143095	0.0	0.0	0.0	0.06871969812390825	0.2572345092241892	0.0	0.0	0.0	0.0	0.07415253620500732	0.0012784294054523707	1.7994681986572247e-05	0.0	0.0	8.791558298312987e-05	0.0	0.005169443817171788	0.0	0.0	0.01599358203097959	0.0	0.0	0.0	0.02610200448512794	0.0	0.0	0.0008691529153864755	0.0	0.0002438601861979872	0.0	3.0201570318166863e-05	0.0	0.0011257371200029476	0.007099846513227755	0.0019356828239547278	0.0	0.0	0.017403185413832015	0.0	0.0	0.0002948575427386598	0.0	0.06032869348159902	0.0	0.0970116785258332	0.0	0.0	0.011596647956368125	0.0	0.02901687115291638	0.002032709821097642	0.0	0.0013676946526618777	0.0	0.00021939790617145667	0.0	0.01201178078775286	0.00433326648089941	0.0	0.0010237843620969722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8282445704047862e-05	0.0019713923440858937	0.0	0.00012033254730309587	0.02261845111236506	0.007962980515842436	0.0	0.0	0.007888335413365954	0.0004043806136809358	0.0	0.0	0.004632269795183675	0.0029441160154699835	0.00038570496769666434	0.0	0.0	0.0	0.0	0.0	9.020544908753719e-05	0.0	0.01531619438176193	0.0	0.0	0.0	0.0	0.00038369909881495973	0.0	0.0	0.0	0.0	0.0009895531302036794	0.0	0.003357594052898242	1.3117180515609614e-06	0.0	0.0	0.042539674103247875	0.0002417884411759173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011350080265139315	0.0	0.005608593893510956	0.0	0.004619234562358366	0.0	0.00038041752612032545	0.0	0.0	0.08514819093050573	0.0	0.00023342162928288664	0.0	0.0	0.0	3.3492345483665084e-05	0.0	0.0008651386343470753	0.0	0.013886770357190312	0.0	0.0	0.0	0.0	0.0
Sample_052	0.0	0.0	0.0	0.0	0.0	0.0	0.07662236746831051	5.1169344234631825e-05	0.0	0.0006838134788822494	0.05702716076617297	0.0	0.0	0.013799980951542997	0.021875378177542596	0.013233788203744802	0.00046747591351667866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006359440930618389	0.010639265445371868	0.0	0.0	0.0801210231646481	0.0	0.02227640007956037	0.0	0.01085960111810815	0.002296048093510329	0.0024763819515156685	0.0	0.0011107082211687762	0.07260191033816121	0.002661060550691592	0.0	0.0673690682347444	0.0	0.0	0.0	0.0	0.021817470984099994	0.0003954999404144239	0.0	0.02679195075065087	0.0007988870434848035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022351606350828872	0.007138096154561659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037585331231305115	0.0	0.0	0.0	0.00014475568102662538	0.007723606350113538	0.0	0.0801947266611157	0.0	0.001633411392833758	0.0	0.0	0.0001294400394548184	0.0	0.01036803029938249	0.0	0.012544884768867604	0.0	0.0	0.0010371771596888028	0.0121567722147926	0.007928046853280107	0.00072557185292444	0.06261821739880387	0.0	0.0	0.0	0.0	0.006909443090156955	0.0	0.000860073746381941	0.0	0.004711857477108673	0.0	0.0	0.00021967593063564454	0.0	0.0	0.0	0.0	0.0	0.06903999095682499	0.0	0.0	0.0	0.014682142119887083	0.037789893465476086	0.0	0.0	0.0	0.008910901082566893	0.018736884214761464	0.01223048858189059	0.0	0.0	0.0	0.0	0.0	0.0	0.00454920670515396	0.0	0.005396754531342859	0.0	0.004532849927173556	0.001023642802496117	0.0032651699095108113	0.034972466484149124	0.004604004010969156	0.0	0.0	0.0014897096608265082	0.004249119965771523	0.039891293686833286	0.0	0.0	0.004892018818783356	9.3627933100157e-05
Sample_053	0.0	0.0	0.0	0.0	0.0	0.0	0.0030305431729246803	0.0	0.0	2.7523174260977163e-05	0.004083526621222369	0.0009019195398971723	0.0	0.0005805673570589672	0.0	0.0017430412066590196	0.00040450673220103424	0.0	0.0	0.0	0.004266566044717904	0.0	0.00047923536693050123	0.0	0.0	0.013250117305387835	0.0011447095160866366	0.0008277477386042925	0.0	0.0	0.0	0.0	0.0	0.0007499726097993651	0.0	0.0	0.0	0.0	0.0007414954244797199	0.0	0.0	0.0	0.004802337062036879	0.0005840606313776632	0.031147837086469322	0.0	0.0	0.0014802709631090935	0.0003504642316096346	0.0006699993672265073	0.07064529779850914	0.0	0.002646581188403648	0.0038017413180284395	0.0001740448717096747	0.0	0.0	0.0	0.0	0.0	0.07835143609436278	0.0	0.0	0.0	0.0	0.00016824181843229526	0.0	0.0	0.0001276980262393493	0.005490276970432678	0.0	0.05785460343266609	0.39672393521716603	0.00021200006800226138	0.0	0.0006340698471061145	0.0	0.0	0.0	0.0	9.187394907693059e-05	0.0	0.0	0.0	0.0	0.003331204081847491	0.0	4.699881882187893e-05	0.004144842204632712	0.000753171995834509	0.0017969529159173	0.0	0.00011817878341200461	0.00016991240022336444	2.6835133350620266e-05	0.0004293420887314056	0.018424500063271832	0.001011710273020843	8.826309790735511e-05	0.0	0.0	0.0	0.0	0.0001230788542853477	0.011918421468732556	0.0011169212694590986	0.0015280707976792081	0.0	0.006040654049523007	0.0	0.0	0.0	0.0008425159168763456	0.0	0.0006551186363129257	0.0	0.0	0.0	0.0	0.003281159359022752	0.0	0.013396862780401284	0.00010431771794719307	0.016966193019374503	0.0	0.004281411074805043	0.0	0.0	0.0	6.611279579409128e-05	0.0	0.0	0.0	0.0	0.0	0.007042658152849237	0.0	0.16245031058088505	0.02562921997439282	0.0007287428205009025	0.0	0.0022907364321327135	0.0	0.0	0.0029327720082200793	0.00019593158777162677	0.012118711493478755	0.0064492640334347495	0.0	0.0013106615669546135
Sample_054	0.0	0.0	0.0009540133143291336	0.00010168300089315631	0.0	0.0	0.0	0.0	0.0019665772678459695	0.0007654842327852318	0.00046428728882187437	0.043286030553578325	0.0	0.0	0.0	0.0006524972344477415	0.012860550626703231	0.0007661260661079029	0.0	0.0	0.039983214694396606	0.0	0.00044225245080350826	0.0	0.0	0.0031128081808329522	0.0	0.006956949069230649	0.001943891333828254	0.0	0.00025558817583857326	0.0	0.0	0.0716807862838445	0.0	0.0	0.0025470268953851206	0.0	0.003136732415333437	0.005232036136902758	0.0	0.0	0.0	0.0	0.0003980355553394123	0.1360981720259148	0.0	0.0003083302405045203	0.04467844852376858	0.0	0.0015335949495135042	0.0005983165161768989	0.0	0.0	0.021102224406219595	0.0	0.0	0.03277574262171755	0.0008763341603974157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005289547807186412	0.0	0.00024470148500638873	3.078341855683732e-06	0.0	0.0001669236942970198	0.0	0.0	0.0	0.0	0.0	0.0	0.007880224182183305	0.0008525167564462282	0.0	0.0	0.0	0.0	0.14867182570514964	0.0	0.0	9.161543059028151e-05	0.010864757754406684	0.0	0.0	0.0	0.0	0.0	0.0	0.00018878442722391605	0.0	0.0	0.0	0.0	0.004164325595422559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019626286945655753	0.01681865400789156	0.010433467439148806	0.0017547596993538535	0.0	0.010899195335853446	0.0	0.0	0.0	0.0	0.002229391838970697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007759029566757176	0.0	0.0	3.093983595363375e-05	0.0009602037044222365	0.0	0.0	0.00020044605705535936	0.0	0.0	0.0	0.0017815022860311548	0.31957865685286346	0.016455682306371337	0.0	0.0	0.0
Sample_055	7.643727014946238e-06	0.0002370068863742582	0.0	2.1677302859348866e-05	0.0	0.0	0.0008535483747136558	0.0	0.0	0.0	0.00013419006730445125	1.9335051198597804e-05	2.7448526614463227e-05	7.282685216111278e-05	0.0	0.0	0.0001212338656084776	0.0	0.0005791160472223451	0.0009411865001824595	0.009014151365824107	0.0	0.0	0.0008961460779552182	0.0004729914575265818	0.005413020488274506	0.0	0.0	0.0006401667711655848	0.0016172351218774997	0.0005338080908973517	0.0	0.0016171715183260244	0.0	4.318493114066165e-05	0.0	0.0	0.0030848700150582996	0.0	0.0	0.0	0.0002122417930109286	0.0	0.0	0.008063080436627684	0.0	0.0	0.0	0.0015617481155033286	0.0	0.002346204794147144	0.0	0.00033603137160489115	4.40913796621858e-05	0.0	0.0	0.0013264299734258005	0.0	0.002203814825999779	0.0	0.0006941113863329788	0.0	0.004480852128318097	0.0	0.0	0.0	0.0	0.0	0.0	0.0007342617455887391	0.0	0.011542160815720905	0.0	0.0	0.0	0.008676957043898108	0.0226122163055387	0.0	0.004188567295431144	0.0	0.0	0.0	0.0	0.0	0.001026432610103806	0.0	0.0028097955558989522	0.0	0.0	0.006119305552275267	0.0030845256978917434	0.0004058530170131517	0.0	0.0011057726767644991	0.0011430424340787778	0.0	0.0	0.0	0.0	0.0	4.28587137518978e-07	0.0	0.00031271655716311344	0.00018550503905744947	0.0	0.0	0.0	4.073869312330123e-05	0.00010676267692859142	0.0	0.003203303662919672	0.0	0.0001909434540660049	0.0	0.0	0.0	0.0	0.0	0.0005926431078930513	0.0	3.383732676676806e-05	0.0	0.0027388654357051604	0.002264064485620264	0.005814450535093814	0.0	0.0	0.072948655512153	0.0	0.0	0.0	2.286329599915884e-05	1.543738063894648e-05	0.0002894786221343483	0.0	0.0	0.005734203973908707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.198171230093754e-05	0.0	0.0	0.7908121451659959	0.0035655187812576998
Sample_056	0.0	0.00018579073087090565	0.0	0.0	0.0	0.0	0.014475637756118848	0.0	0.0	0.002629289111077729	0.0	0.04774225182833231	0.0010520161167546383	0.0	1.8268882922459488e-05	0.0	0.0	0.0	0.0003422027531454892	0.007497059165085818	0.0	0.0	0.0	0.0007060652355525839	0.00016224171085990458	0.003271279908687555	0.21036261230770228	0.0	0.0	0.0	0.0008152419855624481	0.0	0.0	4.265506558336511e-06	0.00020616664744470755	0.0	0.0020800737319697387	0.00019821101200612174	0.0	0.0	0.0	0.0	0.007682581152976619	0.0	0.0	0.0	0.0	0.0	0.0010561541540493465	0.0	0.028128105468898754	0.0005881104617740215	0.0	0.0020274946366849187	0.008101802199701445	0.0	0.0	0.07026690578347522	0.0004260318961447607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010873806397575372	0.05707409912291375	0.0	0.0	0.0	0.0	0.0	0.0	0.0011963145303665206	0.0	0.0	0.0020737531982375707	0.006385643871857246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014873272516663825	0.26941046725923906	0.0	0.0	0.0	0.0	0.0	0.004937478824085831	0.020031342806882173	7.536872755532472e-05	0.0005044195085689781	0.0036204970195045693	0.0071707911357006245	0.12346872651901235	0.0	0.0	0.0	0.0004968381754704397	0.0	0.0	0.0	0.00010880365571239112	0.0	0.008883395888355898	0.003103136911535792	0.004789270143243598	0.0	0.0	0.0	0.0	0.0	0.0025302236885474177	0.0	0.0010623790639695259	0.001017561498215314	0.0	0.00023992164683733061	0.00775551231629529	0.0	0.0	0.0	0.0	0.01844537981459441	0.0	8.313101424696472e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.03577975994711567	0.0007689527425572222	0.0	0.0	0.0	0.0	0.005940556953574664	0.0014243485558048958
Sample_057	0.003928429960853886	0.0	0.008594704957572159	0.0	0.036790318813275234	0.0	0.0	0.0	0.0	0.0022674924483046936	0.0018359247426746226	0.0	0.0002966614782165811	0.0	0.0	0.0044406093217678085	0.0021618517009086694	0.0	0.0	0.0	0.0043712747485370055	0.01624752605632512	0.0	0.0004329965814004281	0.0	0.0	0.012955312179667026	0.0	0.0	0.000847471116896163	0.0	0.0	0.0006885407433709837	0.010832420609189274	0.0013829364739877555	0.0	0.0	0.0036343120207715414	0.0	0.0	0.0	0.0	0.0	0.00017860321085112792	0.0035846339289518315	0.0	0.009310834406242901	0.20432682497130408	0.0005103622352789967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05911919825272864	0.0	3.259635010427592e-05	0.0061551409712017925	0.0002700792878748963	0.01777383140850762	0.0011482444946312876	0.0	0.04058953748930188	0.00021932336487508184	0.0007934501064606477	0.0	0.0	0.0006595115505378211	0.0007493884920849441	0.006403154721149296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13004985981251166	0.011188240654792368	0.005667229034420724	0.0	0.0077121123627597096	0.0	0.03099519366445732	0.0003528845197004097	0.0	0.000810554633404051	0.0	0.0	0.007180917337665064	0.0	0.0	0.020673466111628798	0.0	0.000997231304558571	0.10894104531136369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007922886115428362	0.003959701820201922	0.006422197071223862	0.0	0.0	0.00038510611149125413	0.0	0.0	0.02352831567336363	0.0	0.0	0.0009144619140223832	0.00032255512750640813	0.0	0.0	0.0	0.003759432445428509	0.0	0.0	0.00042172076193272096	0.0	0.006427829216214971	0.03913036146200189	0.0	0.010179492317307843	0.0	0.07338776280215428	0.004781109181001858	0.0	0.0012955585556715275	0.00016144720420331065	0.0	0.0	0.0	0.0	0.0028952283293828757	0.026002599948393955	0.0	0.0
Sample_058	0.0	0.0	0.0	0.0	0.0	0.003043414612685311	0.0010466187740845734	0.15556535672662158	0.0	0.021681820742813683	0.0009493799450977719	0.00875540457147054	0.0	0.0	0.0	0.0	0.02481361046633149	0.00608261001283988	0.0	0.0	0.0005013564643977828	0.0	0.004812606213992659	0.024042083561009564	0.0	0.004768922505658413	0.0	0.0002942241883673049	2.3257899389793534e-05	0.005015291776588096	0.0	0.0	0.0	0.0	0.001244373347482515	0.0	0.08810852356909052	0.0	0.0	0.0013933640312351113	0.0	8.027204728534915e-05	0.0	0.0027792580938481265	0.0	0.0014252577717230677	0.0	0.0	0.00024993127674540687	0.004226188738770999	0.0	0.0	0.0	0.0	0.007221071185617655	0.0	0.0	0.07046076531020755	0.0	0.0004551807874738847	0.0008456995450750578	0.0	0.003280214276684022	0.0	0.0	0.0	0.0	0.0	0.0	0.050373284573258605	0.00043624032760350174	0.00846637670084698	0.0	0.0	0.0	0.0	0.0	0.014473748690252766	0.0	0.0	0.0	0.0	0.0	0.0	0.00022896577903922985	0.0	0.02710829895739339	0.0	0.0	0.0006177507534561569	0.0	0.0	0.020846691959664872	0.0	0.0	4.116590365434718e-05	2.585233146112971e-05	0.0	0.0	0.0002231472438172888	0.0	0.0	0.0	0.0016079982709249203	0.0	0.0002023143961002447	0.0	0.0	0.002428118010755109	0.0027267140659906395	0.0	0.0	0.010415894424527878	0.05905355687813691	0.0	0.0	0.00029713557044453294	0.0005363370049550541	0.004574077542450161	0.0	0.0	0.04889765254508674	0.0	0.0	0.0	0.0	0.0	0.00516460193757597	0.004940605844566917	0.0	0.0	0.0	7.250600136886908e-05	0.0	0.01210458309188831	0.0	0.0	0.03347336654007416	0.0	0.0	0.0	0.0	0.0	0.0	0.0019765318867253287	0.012960514863168116	0.23083900974162613	0.0	0.001720899720598039	0.0
